Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
28.11475967,-3.907325745,19.74491882,-36.76465988,41.91383101
28.12478967,-3.902082443,19.54860687,-36.91909409,41.95704692
28.13482067,-3.886475563,19.60044861,-36.62457657,41.72100055
28.14485067,-3.783920288,19.54434204,-36.88248825,41.91201854
28.15488067,-3.707007408,19.55184174,-36.82305527,41.85634741
28.16491067,-3.791232109,19.65486145,-36.84326553,41.9298609
28.17494167,-3.889027596,19.76732635,-37.01464844,42.14209209
28.18497167,-4.046084404,19.77502441,-36.65687943,41.84673462
28.19500167,-3.959224701,19.56895447,-36.98773193,42.03227037
28.20503167,-4.090089798,19.53283691,-36.83492279,41.89358053
28.21506267,-4.141209602,19.60118103,-36.86284256,41.95503636
28.22509267,-4.042199135,19.54457855,-37.19664383,42.21279707
28.23512267,-4.062650681,19.32479858,-37.02423477,41.96125512
28.24515367,-3.900266647,19.13495636,-37.16524887,41.98350103
28.25518367,-3.812788963,19.04940033,-37.3113327,42.06604998
28.26521367,-3.784082413,18.91368866,-37.32983398,42.01860783
28.27524367,-3.866077423,18.82032013,-37.56491089,42.19328779
28.28527467,-3.866077423,18.82032013,-37.56491089,42.19328779
28.29530467,-3.966296196,18.81302643,-37.50366211,42.14482341
28.30533467,-4.21382618,18.86919403,-37.24866867,41.96744133
28.31536567,-4.367750168,18.94577789,-37.28126907,42.04655474
28.32539567,-4.304789543,18.94322968,-37.42951965,42.17044113
28.33542567,-4.339757919,19.01616669,-37.57051086,42.33191917
28.34545567,-4.524704933,19.1387558,-37.37625122,42.23445375
28.35548667,-4.469874382,19.05831909,-37.48223877,42.28613871
28.36551667,-4.494865417,19.08588409,-37.57361984,42.38220965
28.37554667,-4.410251617,19.14910126,-37.54090118,42.37284107
28.38557667,-4.293896675,19.23278046,-37.56082916,42.41642701
28.39560767,-4.285254478,19.10849762,-37.6254158,42.41662412
28.40563767,-4.034107208,18.93994904,-37.59532928,42.2895315
28.41566767,-4.039181709,18.93092346,-37.76234055,42.43452858
28.42569867,-4.122867584,18.81157684,-37.80406952,42.42665592
28.43572867,-4.126621246,18.7985611,-37.71399689,42.34100215
28.44575867,-4.522356987,18.96569824,-37.48853683,42.25564834
28.45578867,-4.677974701,18.93678284,-37.49036407,42.26124217
28.46581967,-4.999902725,19.06228638,-37.70170593,42.5416081
28.47584967,-5.360256195,19.1572876,-37.38079834,42.34451675
28.48587967,-5.663823128,19.17741394,-37.38179398,42.39399272
28.49591067,-6.167092323,19.23505402,-37.23564911,42.36170317
28.50594067,-6.214026451,19.09499359,-37.24280548,42.31145785
28.51597067,-6.367480278,19.19520569,-37.39956665,42.51738835
28.52600067,-6.476028442,19.07692719,-37.3404808,42.42852345
28.53603167,-6.625076294,19.00724792,-37.35461044,42.43270002
28.54606167,-6.722873688,18.95537567,-37.33950806,42.41158049
28.55609167,-6.887190819,18.9067688,-37.11376953,42.21766446
28.56612267,-7.038554192,18.791008,-37.21986389,42.28429371
28.57615267,-7.479063034,18.84319305,-37.12913513,42.30336847
28.58618267,-7.744651794,18.88367462,-36.99619293,42.25270512
28.59621267,-8.178307533,19.00910187,-36.77815247,42.20027449
28.60624367,-8.523073196,18.92511749,-36.87950134,42.31903198
28.61627317,-8.792360306,19.03520203,-36.77833557,42.33545185
28.62630317,-8.980202675,19.01211548,-36.55308533,42.16909558
28.63633317,-9.143293381,19.01341248,-36.5344429,42.18856701
28.64636417,-9.127981186,19.17314911,-36.2842598,42.04137481
28.65639417,-9.273172379,19.0463562,-36.23366547,41.97182297
28.66642417,-9.283711433,19.09089661,-36.24787521,42.00664339
28.67645517,-9.346715927,19.06352997,-35.92528152,41.73014649
28.68648517,-9.480827332,19.22878265,-36.14426804,42.02428204
28.69651517,-9.466785431,19.30889893,-36.01283264,41.94493675
28.70654517,-9.527477264,19.32024384,-35.8431778,41.81839355
28.71657617,-9.63371563,19.25214386,-35.81400681,41.78632077
28.72660617,-9.665043831,19.24607849,-35.82300568,41.798473
28.73663617,-9.789495468,19.33422852,-35.84144974,41.88384095
28.74666717,-9.876121521,19.41414642,-35.78885651,41.89617056
28.75669717,-9.916713715,19.30390167,-35.64053726,41.72804485
28.76672717,-10.00477791,19.26798248,-35.75022125,41.82617661
28.77675717,-10.15068054,19.49243164,-35.44773483,41.70771046
28.78678817,-10.0713768,19.37507629,-35.58759689,41.75288331
28.79681817,-10.20665169,19.29904938,-35.74748993,41.8868963
28.80684817,-10.14384079,19.28659058,-35.63662338,41.77127013
28.81687917,-10.12391281,19.15656281,-35.59034729,41.66701728
28.82690917,-10.06288528,19.13394165,-35.61413574,41.66216567
28.83693917,-9.955863953,19.02667236,-35.52859116,41.51402507
28.84696917,-9.999709129,19.02326965,-35.63580322,41.61477433
28.85700017,-10.16992378,19.05538177,-35.52829361,41.57877549
28.86703017,-10.20578289,18.96199799,-35.52196121,41.5394403
28.87706017,-10.40323067,19.12155151,-35.33058167,41.49832456
28.88709017,-10.50448799,19.04947662,-35.16344833,41.34845736
28.89712117,-10.5284481,18.88439941,-35.32497787,41.41645594
28.90715117,-10.65205765,18.96648407,-35.21376038,41.3908537
28.91718117,-10.75156593,18.9573288,-35.19115448,41.39316174
28.92721217,-10.89077187,18.95106506,-35.08154297,41.33359936
28.93724217,-10.83223534,18.95431519,-34.9686203,41.22387406
28.94727217,-10.85394478,18.92544556,-35.13656998,41.35890662
28.95730217,-10.87698841,18.89671326,-35.06219864,41.28864762
28.96733317,-10.74437904,19.13293457,-35.03803253,41.3421648
28.97736317,-10.41773415,19.13115692,-35.10242462,41.31235365
28.98739317,-10.21663475,19.13669586,-35.13525772,41.29260332
28.99742417,-9.650278091,19.18627167,-35.24441528,41.27238419
29.00745417,-9.191298485,19.54725647,-35.1166153,41.22804717
29.01748417,-8.678194046,19.74927521,-35.18685532,41.27299008
29.02751417,-8.229263306,20.02359772,-35.15831757,41.28889117
29.03754517,-7.907090187,20.3640213,-34.91470337,41.1855794
29.04757517,-7.842664719,20.80647278,-35.0125885,41.4764759
29.05760517,-7.564833641,21.34979248,-34.6568718,41.4021631
29.06763517,-7.643900394,21.58340454,-34.51101685,41.41597335
29.07766617,-7.647289276,21.88606262,-34.14721298,41.27363474
29.08769617,-7.682442665,22.34799194,-33.90024567,41.32407683
29.09772617,-7.557362556,22.48933411,-33.94882965,41.4174711
29.10775717,-7.367094994,22.61737823,-33.67719269,41.23073119
29.11778717,-7.037859917,22.7013092,-33.95999146,41.4507169
29.12781717,-6.505049706,22.6381073,-33.94879532,41.3197323
29.13784717,-6.113571167,22.72704315,-34.08958817,41.42456112
29.14787817,-5.677773476,22.72424316,-34.42197037,41.63532614
29.15790817,-5.332408905,22.49755859,-34.27219391,41.34196419
29.16793817,-4.827690125,22.38591766,-34.70758438,41.58187484
29.17796917,-4.312942505,22.16362762,-34.6190567,41.33167005
29.18799917,-4.187038422,22.21396637,-34.635952,41.35989317
29.19802917,-4.13633728,22.09738922,-34.85918808,41.47971661
29.20805917,-4.258084297,22.13713837,-34.60960007,41.30385689
29.21809017,-4.349563599,22.16014099,-34.75012589,41.44347719
29.22812017,-4.286099434,22.14754486,-34.87995148,41.53908288
29.23815017,-4.220027924,22.29863739,-34.72415543,41.48258472
29.24818117,-3.955985069,22.34699249,-34.95221329,41.673674
29.25821117,-3.622344971,22.45407104,-34.79372406,41.56813592
29.26824117,-3.198347092,22.55834961,-34.79023743,41.58688713
29.27827117,-2.684283257,22.71469879,-34.74327087,41.5963675
29.28830217,-2.020589828,22.91904449,-34.62832642,41.57506914
29.29833217,-1.51218605,23.03517151,-34.66384888,41.6471878
29.30836217,-0.902773857,23.06816101,-34.61100769,41.6038088
29.31839217,-0.320034027,23.22574615,-34.52357483,41.61027427
29.32842317,0.052939415,23.27370453,-34.54603195,41.65448894
29.33845317,0.515978813,23.27237701,-34.50429535,41.62230368
29.34848317,0.986040115,23.27758026,-34.55627441,41.67678154
29.35851417,1.179763794,23.27278137,-34.44826508,41.58962806
29.36854417,1.474319458,23.23226929,-34.53905106,41.65162664
29.37857417,1.591545105,23.23614502,-34.72389221,41.81148337
29.38860417,1.682785034,23.10968018,-34.78410721,41.79501403
29.39863517,1.733520508,22.98525238,-35.06106567,41.95956681
29.40866517,1.676668167,22.77370453,-35.07700729,41.85509855
29.41869517,1.761722565,22.59545135,-35.13924408,41.81416701
29.42872617,1.74395752,22.38327026,-35.33426666,41.86361877
29.43875617,1.690532684,22.23920441,-35.46818161,41.89787608
29.44878617,1.582530975,21.87627411,-35.62195969,41.83299876
29.45881617,1.506994247,21.63558197,-35.74603653,41.81086661
29.46884717,1.243597031,21.5001297,-35.71423721,41.70502188
29.47887717,1.057081223,21.41044617,-36.0800209,41.96775589
29.48890717,0.829471588,21.22016907,-36.14308167,41.92023319
29.49893717,0.618373871,20.98843384,-36.37987518,42.00466712
29.50896817,0.423480988,20.95793152,-36.2507782,41.87520925
29.51899817,0.261068344,20.81214905,-36.35346985,41.89019545
29.52902817,0.087825775,20.73757935,-36.42725372,41.91658054
29.53905917,-0.186022758,21.03859711,-36.26460266,41.92587004
29.54908917,-0.340079308,21.14830017,-36.39700699,42.09641756
29.55911917,-0.488554955,21.40145111,-36.15164948,42.0143137
29.56914917,-0.681966782,21.44742584,-36.05226898,41.95501463
29.57918017,-0.879182816,21.6244812,-36.05309677,42.05017166
29.58921017,-0.98868084,21.74190521,-35.88532257,41.96956407
29.59924017,-1.093932152,21.86558533,-35.91454315,42.06132332
29.60927117,-1.064580917,21.9058075,-35.84590149,42.02292693
29.6193055,-1.209171295,21.76945496,-35.82437897,41.93754157
29.6293355,-1.187872887,21.94750214,-35.96559525,42.15006445
29.6393655,-1.170142174,22.0563736,-35.80324173,42.06809916
29.6493965,-1.398447037,22.17110443,-35.77560425,42.11184376
29.6594265,-1.54348278,22.46151733,-35.65955734,42.17233844
29.6694565,-1.690395355,22.65386963,-35.69986343,42.3147196
29.6794865,-1.885621071,22.96840668,-35.61365891,42.41975923
29.6895175,-2.243556976,23.2918396,-35.06659698,42.15696341
29.6995475,-2.388438225,23.56013489,-34.93378067,42.20371577
29.7095775,-2.475203514,23.79083252,-35.02061844,42.40959868
29.7196085,-2.701003075,23.86873627,-34.93587875,42.3972595
29.7296385,-2.718153954,24.04901123,-34.91461945,42.48263119
29.7396685,-2.974802017,24.07777405,-34.69410324,42.33520343
29.7496985,-2.831655502,24.10079956,-34.63819885,42.29269006
29.7597295,-2.727558136,24.00590515,-34.73863983,42.31425472
29.7697595,-2.766570091,23.99703979,-34.65313339,42.24158476
29.7797895,-2.732863426,23.83512115,-34.94461823,42.38759118
29.7898205,-2.793820381,23.7147522,-34.91771698,42.30179504
29.7998505,-2.669239998,23.34437561,-35.07529831,42.21802063
29.8098805,-2.831002235,23.01171875,-35.38457489,42.30392315
29.8199105,-3.066105843,22.93956757,-35.30329132,42.21311577
29.8299415,-3.424345016,22.83095551,-35.44023132,42.29643796
29.8399715,-3.863192558,22.79470062,-35.39891815,42.28009034
29.8500015,-4.120557785,22.81911469,-35.35460663,42.28048251
29.8600325,-4.466543198,22.70226288,-35.49237442,42.3680468
29.8700625,-4.743337631,22.68000793,-35.35701752,42.27293105
29.8800925,-4.978508949,22.84091949,-35.58059692,42.57313745
29.8901225,-5.199640274,22.70893097,-35.41082382,42.38700566
29.9001535,-5.268405914,22.4933548,-35.51139832,42.36468484
29.9101835,-5.338332176,22.3667984,-35.87440109,42.61154908
29.9202135,-5.453192711,22.15167999,-35.88223267,42.52021705
29.9302435,-5.441781998,21.9717865,-36.08590698,42.5977121
29.9402745,-5.443501472,21.64461517,-36.20514679,42.53156156
29.9503045,-5.612206459,21.51470947,-36.10163879,42.39938571
29.9603345,-5.789237022,21.66976166,-36.31796265,42.68592562
29.9703655,-5.974433899,21.35511017,-36.3701973,42.59725158
29.9803955,-6.063067436,21.09221649,-36.52518463,42.61140101
29.9904255,-6.301078796,21.29115295,-36.27152634,42.52811318
30.0004555,-6.442109108,21.36302185,-36.14007187,42.47333595
30.0104865,-6.452130318,21.40083313,-36.43110657,42.74167954
30.0205165,-6.359194756,21.29391479,-36.35842133,42.6122631
30.0305465,-6.271418571,21.24843597,-36.44273376,42.64855879
30.0405775,-6.131491661,21.15727997,-36.36167526,42.51349331
30.0506075,-6.186570168,21.26103973,-36.41213226,42.61629779
30.0606375,-6.258255959,21.34663391,-36.58378601,42.81609447
30.0706675,-6.057861328,21.37888336,-36.57772064,42.79817736
30.0806985,-5.951202393,21.32459259,-36.74599838,42.90015683
30.0907285,-5.831749916,21.33587646,-36.48252487,42.66384362
30.1007585,-5.725161552,21.51700592,-36.4727478,42.73195936
30.1107885,-5.655702591,21.38553619,-36.73270416,42.87912878
30.1208195,-5.674674988,21.34147644,-36.55897522,42.71087943
30.1308495,-5.466098785,21.49599457,-36.50197601,42.71241355
30.1408795,-5.354372025,21.48164368,-36.56642151,42.74615184
30.1509105,-5.276388168,21.32035828,-36.46403122,42.5678696
30.1609405,-5.226488113,21.55358887,-36.68481445,42.86780823
30.1709705,-5.232240677,21.51956177,-36.62866592,42.80335324
30.1810005,-5.187561989,21.55422211,-36.60275269,42.79318631
30.1910315,-4.955411911,21.4564743,-36.83086777,42.91211038
30.2010615,-4.700875282,21.39195251,-36.93195343,42.93813043
30.2110915,-4.403987885,21.39598846,-37.01125717,42.97693089
30.2211225,-4.092842102,21.36470795,-37.04208755,42.95716881
30.2311525,-3.643110275,21.16542816,-37.17979431,42.9369853
30.2411825,-3.491544724,21.0215683,-37.39538574,43.04081892
30.2512125,-3.486907959,21.02432251,-37.34182358,42.99526081
30.2612435,-3.408882141,20.94282532,-37.33670044,42.94475066
30.2712735,-3.543199539,21.07705688,-37.28636932,42.97755143
30.2813035,-3.423822403,20.96844482,-37.1962204,42.83639866
30.2913335,-3.461956978,20.93829346,-37.44815063,43.04371342
30.3013645,-3.269783974,20.56100464,-37.64326477,43.0169941
30.3113945,-3.002981186,20.39183044,-37.84860992,43.09712192
30.3214245,-2.814164162,20.1668396,-37.84105301,42.97169106
30.3314555,-2.322803497,19.87420654,-37.93696213,42.8904721
30.3414855,-2.002876282,19.56868744,-38.18521881,42.95411479
30.3515155,-1.813490868,19.52625275,-38.37898636,43.09883861
30.3615455,-1.502059937,19.33149719,-38.53674316,43.13981388
30.3715765,-1.424470901,19.21682739,-38.40316772,42.96648535
30.3816065,-1.333791733,19.21120453,-38.45712662,43.00930094
30.3916365,-1.307732582,19.37488556,-38.50355148,43.12330961
30.4016675,-1.487481117,19.3850174,-38.4545784,43.08997679
30.4116975,-1.551138878,19.60324097,-38.35652161,43.10354786
30.4217275,-1.692770004,19.74412537,-38.26513672,43.09195569
30.4317575,-1.830472946,19.87377167,-38.24920273,43.1430057
30.4417885,-1.835551262,19.93016815,-38.38925934,43.29337228
30.4518185,-1.933210373,20.1266861,-38.2183876,43.23732122
30.4618485,-1.994036674,20.28216553,-38.20405579,43.30002655
30.4718785,-2.117168427,20.62117004,-37.98337936,43.27184031
30.4819095,-2.224346161,20.79139709,-37.93579102,43.31690373
30.4919395,-2.146672249,20.87014771,-37.92147064,43.33831103
30.5019695,-2.062583923,21.17937469,-37.88117599,43.44886258
30.5120005,-1.905193329,21.25965881,-37.95392609,43.54426897
30.5220305,-1.777611732,21.42812347,-37.67934418,43.38268499
30.5320605,-1.733113289,21.35361481,-37.66693878,43.33334541
30.5420905,-1.735011101,21.514534,-37.59302521,43.34882906
30.5521215,-1.809462547,21.56430817,-37.40541077,43.21409835
30.5621515,-1.827530861,21.57371521,-37.4459343,43.25463041
30.5721815,-1.906760216,21.61643982,-37.29019165,43.14469374
30.5822115,-1.951283455,21.71212769,-37.25113678,43.1609915
30.5922425,-1.991910934,21.63687134,-37.42133713,43.27214327
30.6022725,-1.91203022,21.84080505,-37.37191391,43.32824222
30.6123025,-1.930416107,21.62498474,-37.40400314,43.24842104
30.62233342,-1.872106552,21.66969299,-37.45866394,43.3154924
30.63236342,-1.850064278,21.66928101,-37.43162918,43.29096142
30.64239342,-1.8116436,21.69941711,-37.62453461,43.47128201
30.65242342,-1.871106148,21.79348755,-37.19996643,43.15431195
30.66245442,-1.841538429,21.82384491,-37.08097458,43.06588146
30.67248442,-1.841538429,21.82384491,-37.08097458,43.06588146
30.68251442,-1.812054634,21.84666443,-37.29864502,43.263717
30.69254442,-1.945724487,21.89215088,-36.9322319,42.97722498
30.70257542,-1.843923569,21.82659149,-37.39220428,43.33563305
30.71260542,-1.795518875,21.66368866,-37.41491699,43.27141444
30.72263542,-1.626550674,21.64434052,-37.59429169,43.41029729
30.73266642,-1.5097332,21.67211914,-37.63926315,43.45887911
30.74269642,-1.533336639,21.5375824,-37.710289,43.45439533
30.75272642,-1.393234253,21.52149963,-37.74237823,43.46956594
30.76275642,-1.377505302,21.55319977,-37.65385818,43.40795984
30.77278742,-1.098840714,21.47841644,-37.67159653,43.37832418
30.78281742,-0.946578979,21.40167236,-37.68236542,43.34614464
30.79284742,-0.769872665,21.203125,-37.79044342,43.33916044
30.80287842,-0.632405281,21.25644684,-38.00330353,43.54868021
30.81290842,-0.545642853,21.09895325,-37.82662582,43.31647695
30.82293842,-0.295042992,20.99178314,-37.74612427,43.19157218
30.83296842,-0.321680069,21.07801056,-37.86006927,43.33325343
30.84299942,-0.412190437,21.09223175,-37.88636398,43.36391031
30.85302942,-0.515322685,21.2106781,-37.98577881,43.50951407
30.86305942,-0.690152168,21.3527832,-37.67538452,43.31111011
30.87308942,-0.845861435,21.45489502,-37.8035202,43.47567299
30.88312042,-0.938022614,21.50940704,-37.95555496,43.63666612
30.89315042,-1.055226326,21.50121307,-37.72271729,43.43292605
30.90318042,-1.254507065,21.53662872,-37.78126144,43.50659583
30.91321142,-1.327052116,21.56952667,-37.84255981,43.57826157
30.92324142,-1.53329277,21.51275635,-37.73955917,43.46750509
30.93327142,-1.703530312,21.42992401,-37.86856842,43.54505865
30.94330142,-2.040163994,21.49878693,-37.86152649,43.58732954
30.95333242,-2.126857758,21.40924835,-37.92163086,43.59965053
30.96336242,-2.37715435,21.29059601,-37.69342422,43.35590584
30.97339242,-2.716182709,21.09786987,-37.72428513,43.30842239
30.98342242,-2.859448433,20.88425446,-38.07948685,43.52442818
30.99345342,-3.302630424,20.56803131,-37.97231293,43.31105897
31.00348342,-3.699982643,20.52793121,-37.98162079,43.33231299
31.01351342,-4.210131645,20.66306305,-37.79606628,43.28082727
31.02354442,-4.771016121,20.57938385,-37.74484253,43.25444222
31.03357442,-5.365782738,20.52147675,-37.91298294,43.44326079
